Rank,Movie,Production Budget,MPAA Rating,Genre,Date,Gross,Theaters,Days
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 14, 2023","$1,058,974",1910,65
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 15, 2023","$862,247",1910,66
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 16, 2023","$634,523",1910,67
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 17, 2023","$189,032",1910,68
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 18, 2023","$135,713",1910,69
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 19, 2023","$143,849",1910,70
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 20, 2023","$337,361",1525,71
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 21, 2023","$668,848",1525,72
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 22, 2023","$356,400",1525,73
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 23, 2023","$108,772",1525,74
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 24, 2023","$125,116",1525,75
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 25, 2023","$97,770",1525,76
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 26, 2023","$98,874",1525,77
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 27, 2023","$177,985",1030,78
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 28, 2023","$390,221",1030,79
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 29, 2023","$189,369",1030,80
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 30, 2023","$60,830",1030,81
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Jan 31, 2023","$63,982",1030,82
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 1, 2023","$53,475",1030,83
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 2, 2023","$41,845",1030,84
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 3, 2023","$48,823",430,85
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 4, 2023","$111,125",430,86
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 5, 2023","$62,776",430,87
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 6, 2023","$17,097",430,88
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 7, 2023","$20,871",430,89
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 8, 2023","$18,155",430,90
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 9, 2023","$15,932",430,91
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 10, 2023","$19,332",200,92
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 11, 2023","$43,378",200,93
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 12, 2023","$17,236",200,94
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 13, 2023","$8,687",200,95
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 14, 2023","$20,034",200,96
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 15, 2023","$8,623",200,97
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 16, 2023","$7,325",200,98
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 17, 2023","$11,451",75,99
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 18, 2023","$19,053",75,100
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 19, 2023","$11,182",75,101
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 20, 2023","$5,636",75,102
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 21, 2023","$3,515",75,103
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 22, 2023","$4,266",75,104
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 23, 2023","$2,537",75,105
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 24, 2023","$15,334",230,106
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 25, 2023","$26,844",230,107
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 26, 2023","$15,948",230,108
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 27, 2023","$4,293",230,109
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Feb 28, 2023","$6,639",230,110
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 1, 2023","$5,059",230,111
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 2, 2023","$4,830",230,112
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 3, 2023","$2,422",40,113
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 4, 2023","$4,272",40,114
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 5, 2023","$3,663",40,115
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 6, 2023",$529,40,116
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 7, 2023","$1,285",40,117
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 8, 2023",$637,40,118
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 9, 2023","$3,340",40,119
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 10, 2023",$870,30,120
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 11, 2023","$1,388",30,121
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 12, 2023","$1,148",30,122
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 13, 2023",$350,30,123
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 14, 2023",$472,30,124
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 15, 2023",$445,30,125
2,Black Panther: Wakanda Forever,"$250,000,000",PG-13,Action,"Mar 16, 2023",$658,30,126
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 15, 2022","$17,000,000",0,0
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 16, 2022","$53,200,270",4202,1
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 17, 2022","$44,327,887",4202,2
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 18, 2022","$36,572,069",4202,3
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 19, 2022","$16,257,078",4202,4
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 20, 2022","$18,288,904",4202,5
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 21, 2022","$14,403,438",4202,6
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 22, 2022","$14,632,040",4202,7
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 23, 2022","$19,289,141",4202,8
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 24, 2022","$14,869,288",4202,9
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 25, 2022","$29,179,791",4202,10
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 26, 2022","$32,270,430",4202,11
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 27, 2022","$24,128,503",4202,12
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 28, 2022","$20,582,014",4202,13
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 29, 2022","$20,117,061",4202,14
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 30, 2022","$24,836,835",4202,15
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Dec 31, 2022","$18,053,159",4202,16
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 1, 2023","$24,519,161",4202,17
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 2, 2023","$21,411,622",4202,18
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 3, 2023","$10,544,729",4202,19
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 4, 2023","$7,475,308",4202,20
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 5, 2023","$6,830,651",4202,21
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 6, 2023","$11,421,079",4340,22
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 7, 2023","$20,688,606",4340,23
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 8, 2023","$13,729,301",4340,24
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 9, 2023","$3,478,414",4340,25
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 10, 2023","$4,547,214",4340,26
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 11, 2023","$3,173,055",4340,27
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 12, 2023","$2,974,300",4340,28
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 13, 2023","$7,043,560",4045,29
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 14, 2023","$14,054,064",4045,30
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 15, 2023","$11,727,060",4045,31
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 16, 2023","$7,056,071",4045,32
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 17, 2023","$2,769,211",4045,33
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 18, 2023","$1,865,293",4045,34
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 19, 2023","$1,959,746",4045,35
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 20, 2023","$4,671,161",3790,36
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 21, 2023","$9,454,007",3790,37
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 22, 2023","$6,007,938",3790,38
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 23, 2023","$1,580,745",3790,39
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 24, 2023","$2,008,398",3790,40
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 25, 2023","$1,436,130",3790,41
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 26, 2023","$1,446,039",3790,42
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 27, 2023","$3,616,215",3600,43
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 28, 2023","$7,921,324",3600,44
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 29, 2023","$4,430,993",3600,45
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 30, 2023","$1,174,887",3600,46
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Jan 31, 2023","$1,512,270",3600,47
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 1, 2023","$1,078,480",3600,48
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 2, 2023","$1,005,502",3600,49
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 3, 2023","$2,378,815",3310,50
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 4, 2023","$5,403,420",3310,51
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 5, 2023","$3,553,069",3310,52
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 6, 2023","$718,417",3310,53
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 7, 2023","$965,824",3310,54
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 8, 2023","$716,380",3310,55
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 9, 2023","$679,364",3310,56
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 10, 2023","$1,716,579",3065,57
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 11, 2023","$3,881,764",3065,58
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 12, 2023","$1,619,552",3065,59
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 13, 2023","$690,241",3065,60
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 14, 2023","$1,799,278",3065,61
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 15, 2023","$689,282",3065,62
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 16, 2023","$525,564",3065,63
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 17, 2023","$1,382,401",2675,64
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 18, 2023","$2,822,576",2675,65
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 19, 2023","$2,345,487",2675,66
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 20, 2023","$1,511,832",2675,67
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 21, 2023","$662,015",2675,68
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 22, 2023","$498,656",2675,69
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 23, 2023","$502,904",2675,70
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 24, 2023","$1,087,692",2495,71
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 25, 2023","$2,321,790",2495,72
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 26, 2023","$1,450,775",2495,73
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 27, 2023","$340,677",2495,74
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Feb 28, 2023","$441,020",2495,75
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 1, 2023","$355,164",2495,76
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 2, 2023","$373,276",2495,77
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 3, 2023","$794,205",2300,78
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 4, 2023","$1,769,112",2300,79
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 5, 2023","$1,084,900",2300,80
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 6, 2023","$296,127",2300,81
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 7, 2023","$387,617",2300,82
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 8, 2023","$317,279",2300,83
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 9, 2023","$293,689",2300,84
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 10, 2023","$588,135",1675,85
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 11, 2023","$1,276,384",1675,86
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 12, 2023","$791,673",1675,87
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 13, 2023","$356,597",1675,88
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 14, 2023","$456,526",1675,89
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 15, 2023","$387,815",1675,90
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 16, 2023","$331,839",1675,91
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 17, 2023","$521,245",1190,92
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 18, 2023","$940,376",1190,93
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 19, 2023","$636,415",1190,94
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 20, 2023","$181,698",1190,95
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 21, 2023","$222,989",1190,96
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 22, 2023","$183,723",1190,97
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 23, 2023","$168,363",1190,98
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 24, 2023","$317,048",935,99
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 25, 2023","$643,587",935,100
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 26, 2023","$397,061",935,101
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 27, 2023","$126,373",935,102
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 28, 2023","$161,143",935,103
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 29, 2023","$138,618",935,104
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 30, 2023","$127,644",935,105
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Mar 31, 2023","$202,689",675,106
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 1, 2023","$405,854",675,107
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 2, 2023","$265,284",675,108
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 3, 2023","$93,192",675,109
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 4, 2023","$125,321",675,110
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 5, 2023","$50,136",675,111
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 6, 2023","$72,937",675,112
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 7, 2023","$149,838",365,113
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 8, 2023","$185,672",365,114
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 9, 2023","$130,498",365,115
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 10, 2023","$62,106",365,116
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 11, 2023","$48,622",365,117
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 12, 2023","$46,371",365,118
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 13, 2023","$31,625",365,119
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 14, 2023","$40,953",160,120
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 15, 2023","$75,146",160,121
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 16, 2023","$54,376",160,122
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 17, 2023","$17,661",160,123
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 18, 2023","$18,839",160,124
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 19, 2023","$17,017",160,125
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 20, 2023","$18,199",160,126
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 21, 2023","$130,500",920,127
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 22, 2023","$272,000",920,128
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 23, 2023","$181,452",920,129
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 24, 2023","$53,247",920,130
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 25, 2023","$66,149",920,131
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 26, 2023","$57,100",920,132
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 27, 2023","$50,393",920,133
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 28, 2023","$15,638",110,134
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 29, 2023","$38,735",110,135
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"Apr 30, 2023","$27,982",110,136
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 1, 2023","$6,039",110,137
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 2, 2023","$8,042",110,138
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 3, 2023","$6,680",110,139
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 4, 2023","$7,117",110,140
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 5, 2023","$6,424",35,141
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 6, 2023","$13,542",35,142
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 7, 2023","$6,043",35,143
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 8, 2023","$2,287",35,144
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 9, 2023","$2,504",35,145
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 10, 2023","$2,128",35,146
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 11, 2023","$1,903",35,147
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 12, 2023","$5,497",35,148
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 13, 2023","$11,481",35,149
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 14, 2023","$6,283",35,150
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 15, 2023","$1,385",35,151
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 16, 2023","$1,693",35,152
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 17, 2023","$1,761",35,153
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 18, 2023","$1,777",35,154
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 19, 2023","$3,370",25,155
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 20, 2023","$9,137",25,156
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 21, 2023","$9,156",25,157
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 22, 2023","$1,006",25,158
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 23, 2023","$1,016",25,159
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 24, 2023",$786,25,160
3,Avatar: The Way of Water,"$460,000,000",PG-13,Action,"May 25, 2023",$741,25,161
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 5, 2022","$36,000,000",0,0
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 6, 2022","$90,720,784",4534,1
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 7, 2022","$57,806,850",4534,2
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 8, 2022","$38,893,364",4534,3
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 9, 2022","$13,620,560",4534,4
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 10, 2022","$12,606,682",4534,5
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 11, 2022","$9,102,016",4534,6
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 12, 2022","$8,109,267",4534,7
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 13, 2022","$17,133,926",4534,8
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 14, 2022","$26,452,876",4534,9
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 15, 2022","$18,169,002",4534,10
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 16, 2022","$4,812,753",4534,11
4,Doctor Strange in the Multi…,"$200,000,000",PG-13,Action,"May 17, 2022","$5,283,222",4534,12
